scenario_id,family_id,category,fault_type,target_V_pu,grid,scr,Rg_ohm,Lg_H,P_load,Q_load,power_factor,t_fault,fault_dur,recover_to_0p9_s,T_sim,trans_resistance,random_seed,xr_ratio,duration_bin_s,scenario_profile
670,335,LVRT,1ph_g,0.85,very_weak,2.0,20.5499,0.392474,340989.2,159695.9,0.9056,0.01852,0.1477,2.0,1.6663,0.0977,20260609,6.0,0.16,expanded
671,336,LVRT,1ph_g,0.85,very_weak,2.0,20.5499,0.392474,297539.9,173907.7,0.8633,0.019071,0.5362,2.0,2.0553,0.4105,20260609,6.0,0.5,expanded
672,336,LVRT,1ph_g,0.85,very_weak,2.0,20.5499,0.392474,281231.2,169280.5,0.8568,0.013495,0.4718,2.0,1.9853,0.1438,20260609,6.0,0.5,expanded
673,337,LVRT,1ph_g,0.85,weak,3.0,46.225,0.220708,283135.4,166842.1,0.8615,0.018731,0.1702,2.0,1.6889,0.3972,20260609,1.5,0.16,expanded
674,337,LVRT,1ph_g,0.85,weak,3.0,46.225,0.220708,324376.5,178542.8,0.8761,0.015956,0.167,2.0,1.683,0.5166,20260609,1.5,0.16,expanded
675,338,LVRT,1ph_g,0.85,weak,3.0,46.225,0.220708,328825.7,123654.2,0.936,0.02989,0.4783,2.0,2.0082,0.2801,20260609,1.5,0.5,expanded
676,338,LVRT,1ph_g,0.85,weak,3.0,46.225,0.220708,298006.8,170725.6,0.8677,0.028002,0.5208,2.0,2.0488,0.3226,20260609,1.5,0.5,expanded
677,339,LVRT,1ph_g,0.85,weak,3.0,26.3523,0.251646,287549.4,150065.9,0.8865,0.020276,0.1563,2.0,1.6766,0.1157,20260609,3.0,0.16,expanded
678,339,LVRT,1ph_g,0.85,weak,3.0,26.3523,0.251646,356320.1,125771.0,0.943,0.02911,0.1515,2.0,1.6806,0.295,20260609,3.0,0.16,expanded
679,340,LVRT,1ph_g,0.85,weak,3.0,26.3523,0.251646,306551.6,184005.7,0.8574,0.017479,0.4595,2.0,1.977,0.402,20260609,3.0,0.5,expanded
680,340,LVRT,1ph_g,0.85,weak,3.0,26.3523,0.251646,301357.2,156004.3,0.8881,0.026569,0.4677,2.0,1.9943,0.5725,20260609,3.0,0.5,expanded
681,341,LVRT,1ph_g,0.85,weak,3.0,13.6999,0.261649,358387.3,143755.1,0.9281,0.013466,0.1441,2.0,1.6576,0.3259,20260609,6.0,0.16,expanded
682,341,LVRT,1ph_g,0.85,weak,3.0,13.6999,0.261649,333502.8,127828.3,0.9338,0.022799,0.1741,2.0,1.6969,0.205,20260609,6.0,0.16,expanded
683,342,LVRT,1ph_g,0.85,weak,3.0,13.6999,0.261649,302648.3,170659.2,0.8711,0.022416,0.4816,2.0,2.004,0.5626,20260609,6.0,0.5,expanded
684,342,LVRT,1ph_g,0.85,weak,3.0,13.6999,0.261649,354820.0,216557.5,0.8536,0.019991,0.5069,2.0,2.0269,0.6476,20260609,6.0,0.5,expanded
685,343,LVRT,1ph_g,0.85,medium,5.0,27.735,0.132425,282321.0,130805.2,0.9073,0.027438,0.1603,2.0,1.6878,0.476,20260609,1.5,0.16,expanded
686,343,LVRT,1ph_g,0.85,medium,5.0,27.735,0.132425,350921.2,212996.5,0.8549,0.019183,0.1501,2.0,1.6693,0.2493,20260609,1.5,0.16,expanded
687,344,LVRT,1ph_g,0.85,medium,5.0,27.735,0.132425,311535.2,151860.4,0.8989,0.027678,0.5114,2.0,2.039,0.3313,20260609,1.5,0.5,expanded
688,344,LVRT,1ph_g,0.85,medium,5.0,27.735,0.132425,292047.0,146606.8,0.8937,0.020618,0.486,2.0,2.0066,0.7463,20260609,1.5,0.5,expanded
689,345,LVRT,1ph_g,0.85,medium,5.0,15.8114,0.150988,340876.6,168246.7,0.8967,0.021822,0.1763,2.0,1.6982,0.4228,20260609,3.0,0.16,expanded
690,345,LVRT,1ph_g,0.85,medium,5.0,15.8114,0.150988,357401.6,140004.8,0.9311,0.028995,0.1696,2.0,1.6986,0.7662,20260609,3.0,0.16,expanded
691,346,LVRT,1ph_g,0.85,medium,5.0,15.8114,0.150988,299562.4,183754.4,0.8524,0.016835,0.454,2.0,1.9709,0.6232,20260609,3.0,0.5,expanded
692,346,LVRT,1ph_g,0.85,medium,5.0,15.8114,0.150988,356510.4,143141.1,0.928,0.019468,0.485,2.0,2.0045,0.3593,20260609,3.0,0.5,expanded
693,347,LVRT,1ph_g,0.85,medium,5.0,8.2199,0.156989,288024.9,172809.4,0.8575,0.024934,0.144,2.0,1.6689,0.1679,20260609,6.0,0.16,expanded
694,347,LVRT,1ph_g,0.85,medium,5.0,8.2199,0.156989,320515.7,196065.3,0.8531,0.026672,0.1743,2.0,1.7009,0.5276,20260609,6.0,0.16,expanded
695,348,LVRT,1ph_g,0.85,medium,5.0,8.2199,0.156989,296917.9,99710.1,0.948,0.024427,0.4663,2.0,1.9907,0.6061,20260609,6.0,0.5,expanded
696,348,LVRT,1ph_g,0.85,medium,5.0,8.2199,0.156989,309190.5,154665.5,0.8943,0.022637,0.4592,2.0,1.9818,0.4692,20260609,6.0,0.5,expanded
697,349,LVRT,1ph_g,0.85,strong,10.0,13.8675,0.066212,323685.8,184016.9,0.8693,0.014854,0.1423,2.0,1.6571,0.552,20260609,1.5,0.16,expanded
698,349,LVRT,1ph_g,0.85,strong,10.0,13.8675,0.066212,294056.1,101941.6,0.9448,0.022029,0.1531,2.0,1.6751,0.5837,20260609,1.5,0.16,expanded
699,350,LVRT,1ph_g,0.85,strong,10.0,13.8675,0.066212,313090.9,171679.0,0.8768,0.017529,0.5053,2.0,2.0228,0.7628,20260609,1.5,0.5,expanded
700,350,LVRT,1ph_g,0.85,strong,10.0,13.8675,0.066212,309715.2,102536.6,0.9493,0.020046,0.4958,2.0,2.0158,0.7358,20260609,1.5,0.5,expanded
701,351,LVRT,1ph_g,0.85,strong,10.0,7.9057,0.075494,327233.1,126228.7,0.933,0.026246,0.1575,2.0,1.6838,0.5439,20260609,3.0,0.16,expanded
702,351,LVRT,1ph_g,0.85,strong,10.0,7.9057,0.075494,302497.2,128261.3,0.9207,0.029723,0.1446,2.0,1.6744,0.6207,20260609,3.0,0.16,expanded
703,352,LVRT,1ph_g,0.85,strong,10.0,7.9057,0.075494,331263.2,132925.1,0.9281,0.02738,0.4516,2.0,1.9789,0.2318,20260609,3.0,0.5,expanded
704,352,LVRT,1ph_g,0.85,strong,10.0,7.9057,0.075494,318026.8,134776.8,0.9207,0.02902,0.4596,2.0,1.9886,0.6235,20260609,3.0,0.5,expanded
705,353,LVRT,1ph_g,0.85,strong,10.0,4.11,0.078495,310703.3,183209.0,0.8614,0.019801,0.1475,2.0,1.6673,0.6258,20260609,6.0,0.16,expanded
706,353,LVRT,1ph_g,0.85,strong,10.0,4.11,0.078495,340635.1,133351.3,0.9312,0.029905,0.1666,2.0,1.6965,0.5713,20260609,6.0,0.16,expanded
707,354,LVRT,1ph_g,0.85,strong,10.0,4.11,0.078495,341318.8,183537.5,0.8807,0.025838,0.4593,2.0,1.9851,0.4639,20260609,6.0,0.5,expanded
708,354,LVRT,1ph_g,0.85,strong,10.0,4.11,0.078495,314090.6,158171.6,0.8931,0.019112,0.4614,2.0,1.9805,0.0778,20260609,6.0,0.5,expanded
709,355,LVRT,1ph_g,0.85,very_strong,15.0,9.245,0.044142,312190.3,122445.1,0.931,0.018168,0.1478,2.0,1.6659,0.5942,20260609,1.5,0.16,expanded
710,355,LVRT,1ph_g,0.85,very_strong,15.0,9.245,0.044142,348372.9,196098.1,0.8714,0.025997,0.1453,2.0,1.6713,0.7057,20260609,1.5,0.16,expanded
711,356,LVRT,1ph_g,0.85,very_strong,15.0,9.245,0.044142,329737.4,186706.3,0.8702,0.018459,0.5191,2.0,2.0375,0.6282,20260609,1.5,0.5,expanded
712,356,LVRT,1ph_g,0.85,very_strong,15.0,9.245,0.044142,327361.2,154612.3,0.9042,0.022989,0.4524,2.0,1.9754,0.2119,20260609,1.5,0.5,expanded
713,357,LVRT,1ph_g,0.85,very_strong,15.0,5.2705,0.050329,300794.5,110675.2,0.9385,0.016107,0.1572,2.0,1.6733,0.5133,20260609,3.0,0.16,expanded
714,357,LVRT,1ph_g,0.85,very_strong,15.0,5.2705,0.050329,329445.9,118708.8,0.9408,0.027949,0.1721,2.0,1.7,0.4545,20260609,3.0,0.16,expanded
715,358,LVRT,1ph_g,0.85,very_strong,15.0,5.2705,0.050329,322106.8,106178.2,0.9497,0.014927,0.498,2.0,2.0129,0.6403,20260609,3.0,0.5,expanded
716,358,LVRT,1ph_g,0.85,very_strong,15.0,5.2705,0.050329,307467.6,131627.4,0.9193,0.014711,0.5405,2.0,2.0552,0.6354,20260609,3.0,0.5,expanded
717,359,LVRT,1ph_g,0.85,very_strong,15.0,2.74,0.05233,300226.0,135482.5,0.9115,0.025197,0.1431,2.0,1.6683,0.6047,20260609,6.0,0.16,expanded
718,359,LVRT,1ph_g,0.85,very_strong,15.0,2.74,0.05233,298023.4,166997.0,0.8724,0.029109,0.174,2.0,1.7031,0.5551,20260609,6.0,0.16,expanded
719,360,LVRT,1ph_g,0.85,very_strong,15.0,2.74,0.05233,317818.5,117981.4,0.9375,0.015566,0.5015,2.0,2.017,0.6612,20260609,6.0,0.5,expanded
720,360,LVRT,1ph_g,0.85,very_strong,15.0,2.74,0.05233,310214.2,121627.0,0.931,0.020115,0.4627,2.0,1.9828,0.484,20260609,6.0,0.5,expanded
721,361,LVRT,2ph,0.1,very_weak,2.0,69.3375,0.331062,280540.5,122299.4,0.9167,0.014425,0.1542,2.0,1.6686,0.1285,20260609,1.5,0.16,expanded
722,361,LVRT,2ph,0.1,very_weak,2.0,69.3375,0.331062,328612.3,179619.2,0.8775,0.016569,0.1706,2.0,1.6872,0.7425,20260609,1.5,0.16,expanded
723,362,LVRT,2ph,0.1,very_weak,2.0,69.3375,0.331062,344523.5,138550.3,0.9278,0.014765,0.5336,2.0,2.0484,0.4162,20260609,1.5,0.5,expanded
724,362,LVRT,2ph,0.1,very_weak,2.0,69.3375,0.331062,344856.2,158079.3,0.909,0.014136,0.5225,2.0,2.0366,0.3156,20260609,1.5,0.5,expanded
725,363,LVRT,2ph,0.1,very_weak,2.0,39.5285,0.377469,297400.6,177074.5,0.8592,0.019969,0.1564,2.0,1.6764,0.0958,20260609,3.0,0.16,expanded
726,363,LVRT,2ph,0.1,very_weak,2.0,39.5285,0.377469,337866.9,157200.4,0.9067,0.016283,0.1475,2.0,1.6638,0.1186,20260609,3.0,0.16,expanded
727,364,LVRT,2ph,0.1,very_weak,2.0,39.5285,0.377469,313228.1,126711.6,0.927,0.014122,0.495,2.0,2.0091,0.1705,20260609,3.0,0.5,expanded
728,364,LVRT,2ph,0.1,very_weak,2.0,39.5285,0.377469,304997.6,178476.4,0.8631,0.027102,0.5129,2.0,2.04,0.1082,20260609,3.0,0.5,expanded
729,365,LVRT,2ph,0.1,very_weak,2.0,20.5499,0.392474,328185.1,109243.6,0.9488,0.020596,0.1585,2.0,1.6791,0.3826,20260609,6.0,0.16,expanded
730,365,LVRT,2ph,0.1,very_weak,2.0,20.5499,0.392474,312660.4,165475.3,0.8838,0.025725,0.166,2.0,1.6917,0.7931,20260609,6.0,0.16,expanded
731,366,LVRT,2ph,0.1,very_weak,2.0,20.5499,0.392474,340023.1,181890.9,0.8818,0.026726,0.5142,2.0,2.0409,0.1231,20260609,6.0,0.5,expanded
732,366,LVRT,2ph,0.1,very_weak,2.0,20.5499,0.392474,289601.7,113601.5,0.9309,0.029872,0.5,2.0,2.0299,0.2414,20260609,6.0,0.5,expanded
733,367,LVRT,2ph,0.1,weak,3.0,46.225,0.220708,301385.8,162056.0,0.8807,0.018052,0.1544,2.0,1.6724,0.2617,20260609,1.5,0.16,expanded
734,367,LVRT,2ph,0.1,weak,3.0,46.225,0.220708,326339.2,143989.2,0.9149,0.017641,0.1474,2.0,1.665,0.8,20260609,1.5,0.16,expanded
735,368,LVRT,2ph,0.1,weak,3.0,46.225,0.220708,283770.1,174018.3,0.8525,0.01325,0.5,2.0,2.0132,0.2044,20260609,1.5,0.5,expanded
736,368,LVRT,2ph,0.1,weak,3.0,46.225,0.220708,303759.4,151486.0,0.8949,0.026627,0.5079,2.0,2.0345,0.1733,20260609,1.5,0.5,expanded
737,369,LVRT,2ph,0.1,weak,3.0,26.3523,0.251646,294578.0,152788.6,0.8877,0.012025,0.1797,2.0,1.6917,0.6071,20260609,3.0,0.16,expanded
738,369,LVRT,2ph,0.1,weak,3.0,26.3523,0.251646,315680.1,148485.4,0.9049,0.024521,0.1799,2.0,1.7044,0.4749,20260609,3.0,0.16,expanded
739,370,LVRT,2ph,0.1,weak,3.0,26.3523,0.251646,305152.7,181787.3,0.8591,0.023655,0.4688,2.0,1.9924,0.1724,20260609,3.0,0.5,expanded
740,370,LVRT,2ph,0.1,weak,3.0,26.3523,0.251646,359430.8,210767.6,0.8626,0.023061,0.4555,2.0,1.9786,0.1482,20260609,3.0,0.5,expanded
741,371,LVRT,2ph,0.1,weak,3.0,13.6999,0.261649,321330.8,153265.0,0.9026,0.026804,0.1647,2.0,1.6915,0.4511,20260609,6.0,0.16,expanded
742,371,LVRT,2ph,0.1,weak,3.0,13.6999,0.261649,322729.9,151261.6,0.9055,0.019691,0.142,2.0,1.6617,0.2304,20260609,6.0,0.16,expanded
743,372,LVRT,2ph,0.1,weak,3.0,13.6999,0.261649,318310.7,144553.5,0.9105,0.014764,0.5373,2.0,2.052,0.7422,20260609,6.0,0.5,expanded
744,372,LVRT,2ph,0.1,weak,3.0,13.6999,0.261649,323746.3,110016.7,0.9468,0.025383,0.5314,2.0,2.0568,0.5068,20260609,6.0,0.5,expanded
745,373,LVRT,2ph,0.1,medium,5.0,27.735,0.132425,342488.2,161011.3,0.905,0.025454,0.1456,2.0,1.671,0.4048,20260609,1.5,0.16,expanded
746,373,LVRT,2ph,0.1,medium,5.0,27.735,0.132425,301643.8,174736.1,0.8653,0.013423,0.1479,2.0,1.6614,0.47,20260609,1.5,0.16,expanded
747,374,LVRT,2ph,0.1,medium,5.0,27.735,0.132425,350331.7,138057.4,0.9304,0.024649,0.4737,2.0,1.9983,0.5853,20260609,1.5,0.5,expanded
748,374,LVRT,2ph,0.1,medium,5.0,27.735,0.132425,290295.4,119933.4,0.9242,0.015125,0.5346,2.0,2.0497,0.3847,20260609,1.5,0.5,expanded
749,375,LVRT,2ph,0.1,medium,5.0,15.8114,0.150988,304788.8,117178.0,0.9334,0.025056,0.1478,2.0,1.6728,0.2014,20260609,3.0,0.16,expanded
750,375,LVRT,2ph,0.1,medium,5.0,15.8114,0.150988,334712.7,203757.7,0.8542,0.018402,0.173,2.0,1.6914,0.5358,20260609,3.0,0.16,expanded
751,376,LVRT,2ph,0.1,medium,5.0,15.8114,0.150988,358648.7,215306.3,0.8574,0.015812,0.5143,2.0,2.0301,0.0628,20260609,3.0,0.5,expanded
752,376,LVRT,2ph,0.1,medium,5.0,15.8114,0.150988,321007.7,187090.1,0.864,0.02698,0.4511,2.0,1.978,0.2877,20260609,3.0,0.5,expanded
753,377,LVRT,2ph,0.1,medium,5.0,8.2199,0.156989,298306.1,123652.1,0.9238,0.017745,0.1678,2.0,1.6856,0.2583,20260609,6.0,0.16,expanded
754,377,LVRT,2ph,0.1,medium,5.0,8.2199,0.156989,321339.1,107424.2,0.9484,0.014642,0.1472,2.0,1.6619,0.1569,20260609,6.0,0.16,expanded
755,378,LVRT,2ph,0.1,medium,5.0,8.2199,0.156989,300191.0,156121.8,0.8872,0.027746,0.5278,2.0,2.0556,0.5034,20260609,6.0,0.5,expanded
756,378,LVRT,2ph,0.1,medium,5.0,8.2199,0.156989,297014.5,174637.2,0.862,0.027685,0.4851,2.0,2.0128,0.2566,20260609,6.0,0.5,expanded
757,379,LVRT,2ph,0.1,strong,10.0,13.8675,0.066212,340708.5,195289.2,0.8676,0.017428,0.142,2.0,1.6595,0.6539,20260609,1.5,0.16,expanded
758,379,LVRT,2ph,0.1,strong,10.0,13.8675,0.066212,330566.3,203129.8,0.852,0.026158,0.1588,2.0,1.685,0.1267,20260609,1.5,0.16,expanded
759,380,LVRT,2ph,0.1,strong,10.0,13.8675,0.066212,284445.1,113482.8,0.9288,0.016931,0.4509,2.0,1.9679,0.0697,20260609,1.5,0.5,expanded
760,380,LVRT,2ph,0.1,strong,10.0,13.8675,0.066212,285268.5,135703.8,0.903,0.021791,0.4576,2.0,1.9794,0.4618,20260609,1.5,0.5,expanded
761,381,LVRT,2ph,0.1,strong,10.0,7.9057,0.075494,301004.8,141379.8,0.9051,0.026775,0.162,2.0,1.6888,0.7806,20260609,3.0,0.16,expanded
762,381,LVRT,2ph,0.1,strong,10.0,7.9057,0.075494,299218.7,169944.9,0.8695,0.013186,0.1489,2.0,1.6621,0.3973,20260609,3.0,0.16,expanded
763,382,LVRT,2ph,0.1,strong,10.0,7.9057,0.075494,338455.6,126402.4,0.9368,0.022349,0.4859,2.0,2.0083,0.0766,20260609,3.0,0.5,expanded
764,382,LVRT,2ph,0.1,strong,10.0,7.9057,0.075494,325375.3,134318.9,0.9243,0.02687,0.4731,2.0,2.0,0.7296,20260609,3.0,0.5,expanded
765,383,LVRT,2ph,0.1,strong,10.0,4.11,0.078495,337353.4,132862.8,0.9304,0.021309,0.1544,2.0,1.6757,0.5921,20260609,6.0,0.16,expanded
766,383,LVRT,2ph,0.1,strong,10.0,4.11,0.078495,297026.6,176453.5,0.8597,0.013968,0.1434,2.0,1.6574,0.4796,20260609,6.0,0.16,expanded
767,384,LVRT,2ph,0.1,strong,10.0,4.11,0.078495,355402.0,159692.3,0.9122,0.018036,0.4864,2.0,2.0044,0.4036,20260609,6.0,0.5,expanded
768,384,LVRT,2ph,0.1,strong,10.0,4.11,0.078495,285485.5,165368.4,0.8653,0.02385,0.5418,2.0,2.0656,0.2088,20260609,6.0,0.5,expanded
769,385,LVRT,2ph,0.1,very_strong,15.0,9.245,0.044142,318951.6,150423.6,0.9045,0.029218,0.1475,2.0,1.6768,0.3521,20260609,1.5,0.16,expanded
770,385,LVRT,2ph,0.1,very_strong,15.0,9.245,0.044142,317758.3,131918.8,0.9236,0.022595,0.1726,2.0,1.6952,0.6215,20260609,1.5,0.16,expanded
771,386,LVRT,2ph,0.1,very_strong,15.0,9.245,0.044142,317608.9,156809.3,0.8967,0.024565,0.5338,2.0,2.0584,0.369,20260609,1.5,0.5,expanded
772,386,LVRT,2ph,0.1,very_strong,15.0,9.245,0.044142,289047.9,126601.5,0.916,0.012647,0.4795,2.0,1.9922,0.1127,20260609,1.5,0.5,expanded
773,387,LVRT,2ph,0.1,very_strong,15.0,5.2705,0.050329,347599.7,177192.6,0.8909,0.022492,0.1797,2.0,1.7022,0.3968,20260609,3.0,0.16,expanded
774,387,LVRT,2ph,0.1,very_strong,15.0,5.2705,0.050329,339551.5,139797.8,0.9247,0.025483,0.1749,2.0,1.7004,0.4173,20260609,3.0,0.16,expanded
775,388,LVRT,2ph,0.1,very_strong,15.0,5.2705,0.050329,288726.1,172663.7,0.8582,0.028213,0.4928,2.0,2.021,0.1166,20260609,3.0,0.5,expanded
776,388,LVRT,2ph,0.1,very_strong,15.0,5.2705,0.050329,354151.4,207286.9,0.863,0.015711,0.4572,2.0,1.9729,0.7356,20260609,3.0,0.5,expanded
777,389,LVRT,2ph,0.1,very_strong,15.0,2.74,0.05233,341558.1,160270.3,0.9053,0.021996,0.1761,2.0,1.6981,0.4358,20260609,6.0,0.16,expanded
778,389,LVRT,2ph,0.1,very_strong,15.0,2.74,0.05233,297947.3,150138.3,0.893,0.014665,0.1611,2.0,1.6758,0.204,20260609,6.0,0.16,expanded
779,390,LVRT,2ph,0.1,very_strong,15.0,2.74,0.05233,289482.2,110360.9,0.9344,0.013859,0.5252,2.0,2.0391,0.4791,20260609,6.0,0.5,expanded
780,390,LVRT,2ph,0.1,very_strong,15.0,2.74,0.05233,301124.1,167564.0,0.8738,0.020745,0.4773,2.0,1.998,0.3461,20260609,6.0,0.5,expanded
781,391,LVRT,2ph,0.2,very_weak,2.0,69.3375,0.331062,290051.2,156958.2,0.8795,0.012824,0.1681,2.0,1.681,0.5104,20260609,1.5,0.16,expanded
782,391,LVRT,2ph,0.2,very_weak,2.0,69.3375,0.331062,283213.6,101440.3,0.9414,0.028889,0.1681,2.0,1.697,0.5215,20260609,1.5,0.16,expanded
783,392,LVRT,2ph,0.2,very_weak,2.0,69.3375,0.331062,309639.7,129543.3,0.9225,0.016936,0.5349,2.0,2.0519,0.4048,20260609,1.5,0.5,expanded
784,392,LVRT,2ph,0.2,very_weak,2.0,69.3375,0.331062,314881.5,182680.3,0.865,0.012029,0.5488,2.0,2.0608,0.3671,20260609,1.5,0.5,expanded
785,393,LVRT,2ph,0.2,very_weak,2.0,39.5285,0.377469,352359.6,213899.6,0.8548,0.017505,0.1465,2.0,1.664,0.6958,20260609,3.0,0.16,expanded
786,393,LVRT,2ph,0.2,very_weak,2.0,39.5285,0.377469,345211.1,181776.4,0.8848,0.027514,0.1645,2.0,1.692,0.185,20260609,3.0,0.16,expanded
787,394,LVRT,2ph,0.2,very_weak,2.0,39.5285,0.377469,331034.6,168748.5,0.8909,0.021253,0.5023,2.0,2.0236,0.3594,20260609,3.0,0.5,expanded
788,394,LVRT,2ph,0.2,very_weak,2.0,39.5285,0.377469,351834.8,185039.6,0.8851,0.019673,0.4527,2.0,1.9724,0.1987,20260609,3.0,0.5,expanded
789,395,LVRT,2ph,0.2,very_weak,2.0,20.5499,0.392474,298426.4,181660.0,0.8542,0.02296,0.1718,2.0,1.6947,0.6206,20260609,6.0,0.16,expanded
790,395,LVRT,2ph,0.2,very_weak,2.0,20.5499,0.392474,301981.7,157633.2,0.8865,0.015495,0.1495,2.0,1.665,0.5103,20260609,6.0,0.16,expanded
791,396,LVRT,2ph,0.2,very_weak,2.0,20.5499,0.392474,339244.8,149327.9,0.9153,0.02142,0.4578,2.0,1.9792,0.4017,20260609,6.0,0.5,expanded
792,396,LVRT,2ph,0.2,very_weak,2.0,20.5499,0.392474,291707.2,175061.8,0.8574,0.026153,0.5167,2.0,2.0428,0.6187,20260609,6.0,0.5,expanded
793,397,LVRT,2ph,0.2,weak,3.0,46.225,0.220708,329281.4,191871.5,0.864,0.027335,0.1459,2.0,1.6732,0.6699,20260609,1.5,0.16,expanded
794,397,LVRT,2ph,0.2,weak,3.0,46.225,0.220708,312196.3,179207.5,0.8673,0.013133,0.1789,2.0,1.692,0.7754,20260609,1.5,0.16,expanded
795,398,LVRT,2ph,0.2,weak,3.0,46.225,0.220708,329438.8,108980.8,0.9494,0.013665,0.4782,2.0,1.9918,0.3095,20260609,1.5,0.5,expanded
796,398,LVRT,2ph,0.2,weak,3.0,46.225,0.220708,334463.3,199083.2,0.8593,0.024924,0.5205,2.0,2.0454,0.0957,20260609,1.5,0.5,expanded
797,399,LVRT,2ph,0.2,weak,3.0,26.3523,0.251646,324484.6,181333.7,0.8729,0.023918,0.1737,2.0,1.6977,0.7982,20260609,3.0,0.16,expanded
798,399,LVRT,2ph,0.2,weak,3.0,26.3523,0.251646,294926.0,171387.1,0.8646,0.013537,0.1625,2.0,1.6761,0.1757,20260609,3.0,0.16,expanded
799,400,LVRT,2ph,0.2,weak,3.0,26.3523,0.251646,300546.2,131761.3,0.9159,0.017339,0.506,2.0,2.0233,0.2587,20260609,3.0,0.5,expanded
800,400,LVRT,2ph,0.2,weak,3.0,26.3523,0.251646,327811.3,193901.1,0.8607,0.028918,0.5134,2.0,2.0423,0.5507,20260609,3.0,0.5,expanded
801,401,LVRT,2ph,0.2,weak,3.0,13.6999,0.261649,336954.3,194143.9,0.8665,0.020264,0.166,2.0,1.6862,0.0899,20260609,6.0,0.16,expanded
802,401,LVRT,2ph,0.2,weak,3.0,13.6999,0.261649,347268.9,119273.1,0.9458,0.014735,0.1765,2.0,1.6913,0.7312,20260609,6.0,0.16,expanded
803,402,LVRT,2ph,0.2,weak,3.0,13.6999,0.261649,328113.2,147139.3,0.9125,0.019227,0.5316,2.0,2.0509,0.4944,20260609,6.0,0.5,expanded
804,402,LVRT,2ph,0.2,weak,3.0,13.6999,0.261649,353428.3,180761.1,0.8903,0.02277,0.4987,2.0,2.0215,0.721,20260609,6.0,0.5,expanded
805,403,LVRT,2ph,0.2,medium,5.0,27.735,0.132425,290413.4,138691.1,0.9024,0.028335,0.162,2.0,1.6903,0.2976,20260609,1.5,0.16,expanded
806,403,LVRT,2ph,0.2,medium,5.0,27.735,0.132425,294136.7,130105.1,0.9145,0.024635,0.1772,2.0,1.7018,0.2964,20260609,1.5,0.16,expanded
807,404,LVRT,2ph,0.2,medium,5.0,27.735,0.132425,356085.9,158773.7,0.9133,0.027461,0.5118,2.0,2.0393,0.3284,20260609,1.5,0.5,expanded
808,404,LVRT,2ph,0.2,medium,5.0,27.735,0.132425,306858.3,183942.0,0.8577,0.029891,0.4636,2.0,1.9935,0.7227,20260609,1.5,0.5,expanded
809,405,LVRT,2ph,0.2,medium,5.0,15.8114,0.150988,283441.3,162677.4,0.8673,0.029332,0.1404,2.0,1.6697,0.1071,20260609,3.0,0.16,expanded
810,405,LVRT,2ph,0.2,medium,5.0,15.8114,0.150988,298820.5,164608.1,0.8759,0.014214,0.1454,2.0,1.6596,0.6198,20260609,3.0,0.16,expanded
811,406,LVRT,2ph,0.2,medium,5.0,15.8114,0.150988,306704.4,132237.0,0.9183,0.015135,0.4736,2.0,1.9887,0.3174,20260609,3.0,0.5,expanded
812,406,LVRT,2ph,0.2,medium,5.0,15.8114,0.150988,342094.2,200663.1,0.8626,0.028916,0.5178,2.0,2.0467,0.0782,20260609,3.0,0.5,expanded
813,407,LVRT,2ph,0.2,medium,5.0,8.2199,0.156989,329857.8,186057.5,0.871,0.015622,0.1709,2.0,1.6865,0.1022,20260609,6.0,0.16,expanded
814,407,LVRT,2ph,0.2,medium,5.0,8.2199,0.156989,288900.0,117101.3,0.9268,0.027188,0.1534,2.0,1.6806,0.777,20260609,6.0,0.16,expanded
815,408,LVRT,2ph,0.2,medium,5.0,8.2199,0.156989,330067.2,175231.8,0.8832,0.025584,0.4675,2.0,1.9931,0.1529,20260609,6.0,0.5,expanded
816,408,LVRT,2ph,0.2,medium,5.0,8.2199,0.156989,311328.7,151251.1,0.8995,0.018163,0.5192,2.0,2.0374,0.7711,20260609,6.0,0.5,expanded
817,409,LVRT,2ph,0.2,strong,10.0,13.8675,0.066212,301835.9,126139.9,0.9227,0.02575,0.1451,2.0,1.6708,0.3191,20260609,1.5,0.16,expanded
818,409,LVRT,2ph,0.2,strong,10.0,13.8675,0.066212,331511.4,142100.5,0.9191,0.021558,0.1442,2.0,1.6657,0.6649,20260609,1.5,0.16,expanded
819,410,LVRT,2ph,0.2,strong,10.0,13.8675,0.066212,340582.5,190477.8,0.8728,0.016425,0.5488,2.0,2.0652,0.36,20260609,1.5,0.5,expanded
820,410,LVRT,2ph,0.2,strong,10.0,13.8675,0.066212,353419.4,125495.0,0.9424,0.020085,0.4796,2.0,1.9997,0.2136,20260609,1.5,0.5,expanded
821,411,LVRT,2ph,0.2,strong,10.0,7.9057,0.075494,285954.5,146552.1,0.8899,0.017057,0.1624,2.0,1.6794,0.3868,20260609,3.0,0.16,expanded
822,411,LVRT,2ph,0.2,strong,10.0,7.9057,0.075494,354440.4,145659.6,0.9249,0.025781,0.1643,2.0,1.6901,0.7992,20260609,3.0,0.16,expanded
823,412,LVRT,2ph,0.2,strong,10.0,7.9057,0.075494,334283.9,196300.0,0.8623,0.012341,0.4523,2.0,1.9647,0.63,20260609,3.0,0.5,expanded
824,412,LVRT,2ph,0.2,strong,10.0,7.9057,0.075494,341097.5,162852.5,0.9024,0.029235,0.4646,2.0,1.9938,0.1009,20260609,3.0,0.5,expanded
